Crude Oil Price,Price Year-Month,Accident Year,Accident Year-Month,Accident Date,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs
94.75,2013-05,2013,2013-05,2013-05-18,ENBRIDGE PIPELINES (OZARK) L.L.C.,CUSHING TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,Not Available,Not Available,CUSHING,LINCOLN,OK,35.95885,-96.75655,CORROSION,INTERNAL,2246.0,0.0,2071.0,175.0,NO,NO,NO,Not Available,Not Available,0.0,754000.0,30000.0,0.0,5600000.0,7460274.0,0.0,13844274.0
94.75,2013-05,2013,2013-05,2013-05-19,ENTERPRISE CRUDE PIPELINE LLC,TEXAS CITY PUMP STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,TEXAS CITY,GALVESTON,TX,29.345509999999997,-94.93573,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.2,0.0,0.2,0.0,NO,NO,NO,Not Available,Not Available,0.0,3500.0,100.0,0.0,0.0,0.0,0.0,3600.0
94.75,2013-05,2013,2013-05,2013-05-19,ENTERPRISE CRUDE PIPELINE LLC,FARGO PUMP STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,FARGO,WILBAGER,TX,34.31371,-99.28394,ALL OTHER CAUSES,MISCELLANEOUS,0.5,0.0,0.5,0.0,NO,NO,NO,Not Available,Not Available,0.0,2500.0,100.0,0.0,0.0,0.0,0.0,2600.0
94.75,2013-05,2013,2013-05,2013-05-19,"PLAINS MARKETING, L.P.",SAINT JAMES TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,SAINT JAMES,SAINT JAMES,LA,30.003888899999996,-90.85472220000001,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,2.0,0.0,2.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,26714.0,180.0,0.0,3500.0,10779.0,0.0,41173.0
94.75,2013-05,2013,2013-05,2013-05-20,SUNOCO PIPELINE L.P.,TWIN OAKS PUMP STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,UPPER CHICHESTER,DELAWARE,PA,39.8411,-75.4177,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,5.3,0.0,5.3,0.0,NO,NO,YES,5/20/2013 9:48,5/20/2013 19:53,0.0,0.0,672.0,0.0,35000.0,10000.0,0.0,45672.0
94.75,2013-05,2013,2013-05,2013-05-21,ROSE ROCK MIDSTREAM L.P.,CUSHING TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,CUSHING,PAYNE,OK,36.01167,-96.45009,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.0,0.0,1.0,0.0,NO,NO,Not Available,Not Available,Not Available,0.0,1500.0,100.0,0.0,0.0,3500.0,0.0,5100.0
94.75,2013-05,2013,2013-05,2013-05-22,ENTERPRISE CRUDE PIPELINE LLC,ELECTRA STATION ,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,Not Available,WICHITA,TX,34.092292,-98.90449,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.0,0.0,1.0,0.0,NO,NO,YES,5/22/2013 14:15,5/22/2013 16:30,0.0,5000.0,250.0,0.0,0.0,0.0,0.0,5250.0
94.75,2013-05,2013,2013-05,2013-05-23,"KINDER MORGAN LIQUID TERMINALS, LLC",Not Available,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,LIGHT NAPTHA,GALENA PARK,HARRIS,TX,29.730690000000003,-95.23189,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,3.0,0.0,3.0,0.0,NO,NO,Not Available,Not Available,Not Available,0.0,1500.0,500.0,0.0,1500.0,3500.0,0.0,7000.0
94.75,2013-05,2013,2013-05,2013-05-23,"MAGELLAN PIPELINE COMPANY, LP","ALEXANDRIA TO FARGO #2-8"" LINE",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,BARNESVILLE,WILKIN,MN,46.6178,-96.4543,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,0.12,0.0,0.12,0.0,NO,NO,NO,Not Available,Not Available,0.0,3000.0,35.0,800.0,23000.0,10000.0,0.0,36835.0
94.75,2013-05,2013,2013-05,2013-05-24,"KINDER MORGAN LIQUID TERMINALS, LLC",Not Available,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,PASADENA,HARRIS,TX,40.52243,-74.25384,INCORRECT OPERATION,INCORRECT VALVE POSITION,0.6,0.0,0.6,0.0,NO,NO,Not Available,Not Available,Not Available,0.0,0.0,50.0,0.0,0.0,7000.0,0.0,7050.0
94.75,2013-05,2013,2013-05,2013-05-27,ENTERPRISE CRUDE PIPELINE LLC,Not Available,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,SHERIDAN,COLORADO,TX,29.473497,-96.62162099999999,ALL OTHER CAUSES,MISCELLANEOUS,0.7,0.0,0.7,0.0,NO,NO,YES,5/27/2013 7:30,5/27/2013 8:00,0.0,20.0,70.0,0.0,0.0,3000.0,0.0,3090.0
94.75,2013-05,2013,2013-05,2013-05-28,SINCLAIR TRANSPORTATION COMPANY,CARROLLTON STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),Not Available,CARROLLTON,CARROLL,MO,39.368629999999996,-93.45957299999999,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,0.5,0.0,0.5,0.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,0.0,0.0,350.0,0.0,0.0,350.0
94.75,2013-05,2013,2013-05,2013-05-28,MARATHON PIPE LINE LLC,INDIANAPOLIS LIGHT PRODUCTS TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,INDIANAPOLIS,MARION,IN,39.915960999999996,-86.246533,INCORRECT OPERATION,INCORRECT INSTALLATION,0.2,0.0,0.2,0.0,NO,NO,NO,Not Available,Not Available,0.0,2625.0,26.0,0.0,21025.0,0.0,0.0,23676.0
94.75,2013-05,2013,2013-05,2013-05-28,"KINDER MORGAN LIQUID TERMINALS, LLC",Not Available,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,PASADENA,HARRIS,TX,40.52243,-74.25384,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.0,0.0,1.0,0.0,NO,NO,Not Available,Not Available,Not Available,0.0,0.0,140.0,0.0,0.0,0.0,0.0,140.0
94.75,2013-05,2013,2013-05,2013-05-29,DCP MIDSTREAM,WATTENBERG TRUNK LINE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),Not Available,AURORA,ARAPAHOE,CO,39.746359999999996,-104.67988000000001,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.8,1.2,0.0,0.8,NO,NO,YES,5/29/2013 7:10,5/29/2013 10:00,0.0,500.0,40.0,0.0,0.0,0.0,0.0,540.0
94.75,2013-05,2013,2013-05,2013-05-29,DOUBLE EAGLE PIPELINE LLC,MAINLINE VALVE SITE FM 799,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,CONDENSATE,Not Available,LIVE OAK,TX,28.419220000000003,-97.9921,INCORRECT OPERATION,INCORRECT EQUIPMENT,0.4,0.0,0.4,0.0,NO,NO,Not Available,Not Available,Not Available,0.0,0.0,34.0,0.0,5300.0,1500.0,0.0,6834.0
94.75,2013-05,2013,2013-05,2013-05-31,CHEVRON PIPE LINE CO,RANGELY TO SALT LAKE CRUDE,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,MYTON,DUCHESNE,UT,40.16005,-110.077696,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,10.0,0.0,10.0,0.0,NO,NO,Not Available,Not Available,Not Available,0.0,30955.0,0.0,0.0,36916.0,5698.0,0.0,73569.0
94.75,2013-05,2013,2013-05,2013-05-31,ENTERPRISE PRODUCTS OPERATING LLC,SOUTH LEG BROWN LINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,Y-GRADE,FORGAN,BEAVER,OK,36.947219,-100.293152,INCORRECT OPERATION,OTHER INCORRECT OPERATION,200.0,14.5,0.0,200.0,NO,NO,YES,5/31/2013 11:30,6/6/2013 14:34,0.0,150000.0,7000.0,0.0,150000.0,0.0,18000.0,325000.0
93.82,2013-06,2013,2013-06,2013-06-01,BELLE FOURCHE PIPELINE CO,"OSAGE 8""",ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,OSAGE,WESTON,WY,43.992624,-104.388373,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,135.0,0.0,130.0,5.0,NO,NO,YES,6/1/2013 13:15,6/2/2013 11:00,0.0,0.0,500.0,0.0,0.0,5000.0,0.0,5500.0
93.82,2013-06,2013,2013-06,2013-06-02,"MAGELLAN PIPELINE COMPANY, LP",DES MOINES TERMINAL & STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,DES MOINES,POLK,IA,41.55849,-93.52615,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.74,0.0,0.74,0.0,NO,NO,NO,Not Available,Not Available,0.0,5000.0,55.0,0.0,0.0,7500.0,0.0,12555.0
93.82,2013-06,2013,2013-06,2013-06-03,CITGO PRODUCTS PIPELINE CO,CASA PIPELINE,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,VICTORIA,VICTORIA,TX,28.61171,-97.09409000000001,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",200.0,0.0,42.0,158.0,NO,NO,YES,6/3/2013 12:24,6/3/2013 20:30,0.0,82000.0,20000.0,17000.0,20000.0,409500.0,6000.0,554500.0
93.82,2013-06,2013,2013-06,2013-06-04,JAYHAWK PIPELINE LLC,CHASE STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,"NEAR CHASE, KS",RICE,KS,38.34021,-98.31168000000001,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3.7,0.0,0.0,3.7,NO,NO,Not Available,Not Available,Not Available,0.0,0.0,315.0,0.0,3400.0,7000.0,2610.0,13325.0
93.82,2013-06,2013,2013-06,2013-06-05,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",LINE 5,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),Not Available,MACKINAW CITY,EMMET,MI,45.78611,-84.77444,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.48,0.0,0.0,0.48,NO,NO,NO,Not Available,Not Available,0.0,1000.0,20.0,0.0,3000.0,7000.0,0.0,11020.0
93.82,2013-06,2013,2013-06,2013-06-06,ENTERPRISE CRUDE PIPELINE LLC,LYSSY STATION,ONSHORE,TANK,CRUDE OIL,Not Available,Not Available,"FALLS CITY, TEXAS",WILSON,TX,28.920721999999998,-98.141111,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.71,0.0,0.71,0.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,70.0,0.0,0.0,3000.0,0.0,3070.0
93.82,2013-06,2013,2013-06,2013-06-06,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",FLANAGAN TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,PONTIAC,LIVINGSTON,IL,40.94267,-88.64449,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.6,0.0,0.6,0.0,NO,NO,NO,Not Available,Not Available,0.0,5000.0,47.0,0.0,16000.0,10000.0,0.0,31047.0
93.82,2013-06,2013,2013-06,2013-06-07,WEST TEXAS GULF PIPELINE CO,TRINITY STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,ONALASKA,POLK,TX,30.83705,-95.17334,INCORRECT OPERATION,OTHER INCORRECT OPERATION,7.0,0.0,7.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,648.0,0.0,1500.0,2100.0,0.0,4248.0
93.82,2013-06,2013,2013-06,2013-06-07,WEST TEXAS GULF PIPELINE CO,WTG-RANGER STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,RANGER,EASTLAND,TX,32.49781,-98.63609,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1.0,0.0,1.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,100.0,0.0,0.0,1500.0,0.0,0.0,1600.0
93.82,2013-06,2013,2013-06,2013-06-10,TRANSPETCO TRANSPORT CO.,TRANSPETCO BRAVO PIPELINE,ONSHORE,UNDERGROUND,CO2 (CARBON DIOXIDE),Not Available,Not Available,Not Available,UNION,NM,35.965759999999996,-103.18311,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",26.0,20777.0,0.0,26.0,NO,NO,YES,6/10/2013 12:39,6/13/2013 2:00,0.0,42593.0,12882.0,0.0,9700.0,2500.0,0.0,67675.0
93.82,2013-06,2013,2013-06,2013-06-12,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","10"" FINTEX",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,MIDLAND,MIDLAND,TX,31.93856,-102.22691,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,4153.0,0.0,1119.0,3034.0,NO,NO,NO,Not Available,Not Available,0.0,20000.0,480000.0,0.0,25000.0,500000.0,0.0,1025000.0
93.82,2013-06,2013,2013-06,2013-06-12,ALYESKA PIPELINE SERVICE CO,RGV-35A,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,COLDFOOT,Not Available,AK,67.7987,-149.8164,NATURAL FORCE DAMAGE,TEMPERATURE,0.52,0.0,0.52,0.0,NO,NO,NO,Not Available,Not Available,0.0,5000.0,0.0,0.0,0.0,50000.0,0.0,55000.0
93.82,2013-06,2013,2013-06,2013-06-14,EXXONMOBIL OIL CORP - WEST COAST,EMIDIO PUMP STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,BAKERSFIELD,KERN,CA,35.063508,-119.06437199999999,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,15.5,0.0,15.5,0.0,NO,NO,Not Available,Not Available,Not Available,0.0,0.0,1200.0,0.0,23000.0,0.0,1500.0,25700.0
93.82,2013-06,2013,2013-06,2013-06-15,"KINDER MORGAN LIQUID TERMINALS, LLC",Not Available,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,PASADENA,HARRIS,TX,40.52243,-74.25384,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.48,0.0,0.24,0.24,NO,NO,Not Available,Not Available,Not Available,0.0,0.0,60.0,0.0,500.0,0.0,0.0,560.0
93.82,2013-06,2013,2013-06,2013-06-16,COLONIAL PIPELINE CO,COLONIAL/ATLANTA JUNCTION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,AUSTELL,COBB,GA,33.85602,-84.62397,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,2.2,0.0,2.2,0.0,NO,NO,YES,6/16/2013 6:40,6/16/2013 9:50,0.0,6800.0,337.0,0.0,7500.0,4500.0,0.0,19137.0
93.82,2013-06,2013,2013-06,2013-06-16,MARATHON PIPE LINE LLC,"CANTON - EAST SPARTA 6"" PRODUCTS",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,EAST SPARTA,STARK,OH,40.676504,-81.347693,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.2,0.0,0.2,0.0,NO,NO,Not Available,Not Available,Not Available,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0
93.82,2013-06,2013,2013-06,2013-06-17,WEST TEXAS GULF PIPELINE CO,ABILENE STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,ABILENE,TAYLOR,TX,32.387190000000004,-99.71718,INCORRECT OPERATION,INCORRECT INSTALLATION,0.48,0.0,0.48,0.0,NO,NO,Not Available,Not Available,Not Available,0.0,1000.0,0.0,0.0,38716.0,800.0,0.0,40516.0
93.82,2013-06,2013,2013-06,2013-06-18,ENTERPRISE CRUDE PIPELINE LLC,MIDLAND TANK FARM,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,MIDLAND,MIDLAND,TX,32.02064,-102.01648,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.5,0.0,1.5,0.0,NO,NO,YES,6/18/2013 10:00,6/18/2013 10:20,0.0,20.0,150.0,0.0,0.0,4000.0,0.0,4170.0
93.82,2013-06,2013,2013-06,2013-06-18,COLONIAL PIPELINE CO,COLONIAL PIPELINE/HEBERT STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,BEAUMONT,JEFFERSON,TX,29.97523,-94.05578,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.3,0.0,0.3,0.0,NO,NO,YES,6/18/2013 19:04,6/18/2013 23:00,0.0,0.0,36.0,0.0,5964.0,0.0,0.0,6000.0
93.82,2013-06,2013,2013-06,2013-06-18,COLONIAL PIPELINE CO,COLONIAL/CONOWINGO STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,CONOWINGO,COLORA,MD,39.673538,-76.125691,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,1.83,0.0,1.83,0.0,NO,NO,YES,6/18/2013 23:41,6/19/2013 16:45,0.0,1500.0,0.0,0.0,3500.0,0.0,0.0,5000.0
93.82,2013-06,2013,2013-06,2013-06-20,COLONIAL PIPELINE CO,COLONIAL PIPELINE/DANIELSVILLE STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,DANIELSVILLE,MADISON,GA,34.093675,-83.233783,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.4,0.0,0.1,0.3,NO,NO,YES,6/20/2013 11:30,6/20/2013 20:40,0.0,0.0,300.0,0.0,20000.0,9000.0,0.0,29300.0
93.82,2013-06,2013,2013-06,2013-06-20,"PLAINS PIPELINE, L.P.",WICHITA FALLS,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,WICHITA FALLS,WICHITA,TX,33.914572,-98.44036899999999,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,20.0,0.0,20.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,1500.0,0.0,2000.0,10000.0,0.0,13500.0
93.82,2013-06,2013,2013-06,2013-06-25,SUNOCO PIPELINE L.P.,RINGGOLD STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,RINGGOLD,MONTAQUE,TX,33.863,-97.9533,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,150.0,0.0,90.0,60.0,NO,NO,NO,Not Available,Not Available,0.0,25000.0,5505.0,0.0,11000.0,158235.0,0.0,199740.0
93.82,2013-06,2013,2013-06,2013-06-26,VALERO TERMINALING AND DISTRIBUTION COMPANY,"VTDC PAR TO TEPPCO 12-10 PRODUCTS - 10&12""",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,BEAUMONT,JEFFERSON,TX,30.0095,-94.0594,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,21.0,0.0,21.0,0.0,NO,NO,Not Available,Not Available,Not Available,0.0,0.0,0.0,0.0,0.0,13000.0,0.0,13000.0
93.82,2013-06,2013,2013-06,2013-06-27,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","12"" FOUR CORNERS PIPELINE",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",Not Available,ARTESIA,EDDY,NM,32.848,-104.39,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,1.0,0.0,0.0,1.0,NO,NO,YES,6/27/2013 3:00,6/27/2013 3:30,0.0,0.0,200.0,0.0,0.0,1000.0,0.0,1200.0
93.82,2013-06,2013,2013-06,2013-06-29,ROSE ROCK MIDSTREAM L.P.,CUSHING TERMINAL,ONSHORE,TANK,CRUDE OIL,Not Available,Not Available,CUSHING,PAYNE,OK,36.01663,-96.7549,CORROSION,INTERNAL,85.0,0.0,84.0,1.0,NO,NO,YES,6/29/2013 6:29,7/2/2013 14:00,0.0,10000.0,100.0,0.0,42000.0,6000.0,0.0,58100.0
93.82,2013-06,2013,2013-06,2013-06-29,"KINDER MORGAN LIQUID TERMINALS, LLC",Not Available,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,PASADENA,HARRIS,TX,40.52243,-74.25384,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.28,0.0,0.28,0.0,NO,NO,Not Available,Not Available,Not Available,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0
93.82,2013-06,2013,2013-06,2013-06-30,CHEVRON U.S.A. INC,Not Available,OFFSHORE,Not Available,CRUDE OIL,Not Available,Not Available,BAY MARCHAND,LAFOURCHE,LA,29.107879999999998,-90.16212,CORROSION,EXTERNAL,0.01,0.0,0.0,0.01,NO,NO,YES,6/30/2013 15:00,7/7/2013 11:00,0.0,175000.0,0.0,0.0,0.0,0.0,0.0,175000.0
93.82,2013-06,2013,2013-06,2013-06-30,"PLAINS PIPELINE, L.P.",CATARINA STATION,ONSHORE,TANK,CRUDE OIL,Not Available,Not Available,CATARINA,DIMMIT,TX,28.356388899999995,-99.571389,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,220.0,0.0,220.0,0.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,2000.0,0.0,10000.0,30600.0,0.0,42600.0
101.41,2013-07,2013,2013-07,2013-07-01,"MAGELLAN AMMONIA PIPELINE, L.P.",POCHANTOS TO LUVERNE 6-INCH LINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,Not Available,BRADGATE,HUMBOLDT,IA,42.806670000000004,-94.36010999999999,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",18.18,7.14,0.0,18.18,NO,NO,YES,7/1/2013 15:00,7/6/2013 14:09,0.0,128000.0,1166.0,2500.0,43000.0,35000.0,0.0,209666.0
101.41,2013-07,2013,2013-07,2013-07-01,"MAGELLAN AMMONIA PIPELINE, L.P.",POCAHONTAS TO LUVERNE 6-INCH LINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,Not Available,BRADGATE,HUMBOLDT,IA,42.79375,-94.40176,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,5.0,5.95,0.0,5.0,NO,NO,NO,Not Available,Not Available,0.0,108000.0,403.0,2500.0,43000.0,35000.0,0.0,188903.0
101.41,2013-07,2013,2013-07,2013-07-02,PHILLIPS 66 PIPELINE LLC,SEMINOE PIPE LINE,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),Not Available,ST. XAVIER,BIGHORN,MT,45.250322,-107.701801,NATURAL FORCE DAMAGE,EARTH MOVEMENT,411.0,0.0,11.0,400.0,NO,NO,YES,7/2/2013 17:26,7/13/2013 9:00,0.0,1500000.0,60935.0,10000.0,0.0,414852.0,0.0,1985787.0
101.41,2013-07,2013,2013-07,2013-07-09,"KOCH PIPELINE COMPANY, L.P.",PETTUS TO MIDWAY,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,PETTUS,BEE,TX,28.605919,-97.80037800000001,INCORRECT OPERATION,INCORRECT INSTALLATION,1.6,0.0,1.6,0.0,NO,NO,YES,7/9/2013 7:35,7/9/2013 14:02,0.0,108.0,165.0,0.0,810.0,46764.0,0.0,47847.0
101.41,2013-07,2013,2013-07,2013-07-09,"MAGELLAN PIPELINE COMPANY, LP",SOUTHERN CRUDE SYSTEM,ONSHORE,ABOVEGROUND,CRUDE OIL,Not Available,Not Available,TEXAS CITY,GALVESTON,TX,29.36555,-94.93970999999999,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.47,0.0,0.47,0.0,NO,NO,NO,Not Available,Not Available,0.0,0.0,50.0,0.0,50.0,0.0,0.0,100.0
